date;state;city;place_type;confirmed;deaths;is_last;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;Ranking IDHM 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010
2022-03-26;PI;Uruçuí;city;4084;69;True;21655.0;2211209.0;18859.38582;0.0169;3469 º;631;0614;0794;516
2022-03-26;PI;Valença do Piauí;city;2193;75;True;20929.0;2211308.0;10478.28372;0.0342;3172 º;647;0620;0773;566
2022-03-26;PI;Várzea Branca;city;204;12;True;4938.0;2211357.0;4131.22722;0.0588;5157 º;553;0518;0743;440
2022-03-26;PI;Várzea Grande;city;561;1;True;4386.0;2211407.0;12790.69767;0.0018;4827 º;571;0554;0708;474
2022-03-26;PI;Vera Mendes;city;400;3;True;3080.0;2211506.0;12987.01299;0.0075;5520 º;503;0494;0685;375
2022-03-26;PI;Vila Nova do Piauí;city;349;3;True;2952.0;2211605.0;11822.49322;0.0086;4941 º;565;0559;0685;471
2022-03-26;PI;Wall Ferraz;city;335;3;True;4471.0;2211704.0;7492.73093;0.009;5277 º;544;0513;0708;443
2022-03-24;MT;Acorizal;city;1176;24;True;5334.0;5100102.0;22047.24409;0.0204;3519 º;628;0594;0816;510
2022-03-24;MT;Água Boa;city;5198;102;True;26204.0;5100201.0;19836.66616;0.0196;1052 º;729;0723;0829;646
2022-03-24;MT;Alta Floresta;city;13648;169;True;51959.0;5100250.0;26266.86426;0.0124;1486 º;714;0709;0817;629
2022-03-24;MT;Alto Araguaia;city;2790;34;True;19385.0;5100300.0;14392.57158;0.0122;1776 º;704;0712;0802;612
2022-03-24;MT;Alto Boa Vista;city;1273;19;True;6936.0;5100359.0;18353.51788;0.0149;3090 º;651;0613;0803;561
2022-03-24;MT;Alto Garças;city;1442;43;True;12151.0;5100409.0;11867.33602;0.0298;1866 º;701;0707;0835;583
2022-03-24;MT;Alto Paraguai;city;955;31;True;11473.0;5100508.0;8323.89087;0.0325;3333 º;638;0612;0784;541
2022-03-24;MT;Alto Taquari;city;1673;30;True;11133.0;5100607.0;15027.39603;0.0179;1756 º;705;0736;0833;571
2022-03-24;MT;Apiacás;city;2971;19;True;10283.0;5100805.0;28892.34659;0.0064;2545 º;675;0666;0809;570
2022-03-24;MT;Araguaiana;city;537;8;True;3109.0;5101001.0;17272.43487;0.0149;2251 º;687;0671;0817;591
2022-03-24;MT;Araguainha;city;53;1;True;946.0;5101209.0;5602.537;0.0189;1866 º;701;0650;0844;627
2022-03-24;MT;Araputanga;city;3455;56;True;16951.0;5101258.0;20382.27833;0.0162;1154 º;725;0704;0826;655
2022-03-24;MT;Arenápolis;city;2717;43;True;9502.0;5101308.0;28593.98021;0.0158;1776 º;704;0677;0793;649
2022-03-24;MT;Aripuanã;city;5623;55;True;22714.0;5101407.0;24755.6573;0.0098;2545 º;675;0682;0816;553
2022-03-24;MT;Barão de Melgaço;city;917;18;True;8164.0;5101605.0;11232.2391;0.0196;4144 º;600;0598;0820;440
2022-03-24;MT;Barra do Bugres;city;5880;98;True;35307.0;5101704.0;16653.92132;0.0167;2105 º;693;0684;0818;595
2022-03-24;MT;Barra do Garças;city;13915;401;True;61135.0;5101803.0;22761.10248;0.0288;583 º;748;0738;0817;693
2022-03-24;MT;Bom Jesus do Araguaia;city;1130;17;True;6706.0;5101852.0;16850.58157;0.015;2870 º;661;0665;0784;555
2022-03-24;MT;Brasnorte;city;3109;44;True;20140.0;5101902.0;15436.94141;0.0142;2028 º;696;0695;0850;571
2022-03-24;MT;Cáceres;city;16762;480;True;94861.0;5102504.0;17670.06462;0.0286;1665 º;708;0691;0813;633
2022-03-24;MT;Campinápolis;city;2272;51;True;16919.0;5102603.0;13428.68964;0.0224;5339 º;538;0597;0803;324
2022-03-24;MT;Campo Novo do Parecis;city;10435;101;True;36143.0;5102637.0;28871.42739;0.0097;920 º;734;0745;0819;649
2022-03-24;MT;Campos de Júlio;city;1513;14;True;7070.0;5102686.0;21400.28289;0.0093;667 º;744;0800;0825;625
2022-03-24;MT;Campo Verde;city;8481;151;True;45740.0;5102678.0;18541.75776;0.0178;551 º;750;0755;0834;670
2022-03-24;MT;Canabrava do Norte;city;856;14;True;4728.0;5102694.0;18104.90694;0.0164;2738 º;667;0616;0817;589
2022-03-24;MT;Canarana;city;5905;80;True;21842.0;5102702.0;27035.07005;0.0135;2105 º;693;0735;0825;549
2022-03-24;MT;Carlinda;city;3182;36;True;10199.0;5102793.0;31199.13717;0.0113;2776 º;665;0656;0809;553
2022-03-24;MT;Castanheira;city;1324;30;True;8749.0;5102850.0;15133.15808;0.0227;2776 º;665;0671;0800;547
2022-03-24;MT;Chapada dos Guimarães;city;2496;94;True;19453.0;5103007.0;12830.92582;0.0377;2224 º;688;0677;0833;578
2022-03-24;MT;Cláudia;city;2819;48;True;12245.0;5103056.0;23021.64149;0.017;1934 º;699;0719;0809;586
2022-03-24;MT;Cocalinho;city;1383;17;True;5681.0;5103106.0;24344.30558;0.0123;2898 º;660;0674;0807;528
2022-03-24;MT;Colíder;city;9669;159;True;33649.0;5103205.0;28734.88068;0.0164;1514 º;713;0732;0819;604
2022-03-24;MT;Colniza;city;5189;90;True;39861.0;5103254.0;13017.73663;0.0173;3884 º;611;0633;0815;443
2022-03-24;MT;Comodoro;city;2988;42;True;21008.0;5103304.0;14223.15308;0.0141;2199 º;689;0687;0840;567
2022-03-24;MT;Confresa;city;5414;119;True;31510.0;5103353.0;17181.84703;0.022;2716 º;668;0660;0812;556
2022-03-24;MT;Conquista D'Oeste;city;851;19;True;4101.0;5103361.0;20751.03633;0.0223;1362 º;718;0707;0807;650
2022-03-24;MT;Cotriguaçu;city;1616;39;True;20238.0;5103379.0;7984.97875;0.0241;4123 º;601;0623;0825;423
2022-03-24;MT;Cuiabá;city;128771;3665;True;618124.0;5103403.0;20832.5514;0.0285;92 º;785;0800;0834;726
2022-03-24;MT;Curvelândia;city;1214;19;True;5241.0;5103437.0;23163.51841;0.0157;2182 º;690;0658;0811;615
2022-03-24;MT;Denise;city;1061;21;True;9544.0;5103452.0;11116.9321;0.0198;2359 º;683;0672;0802;590
2022-03-24;MT;Diamantino;city;4777;74;True;22178.0;5103502.0;21539.36333;0.0155;1362 º;718;0714;0831;625
2022-03-24;MT;Dom Aquino;city;1212;28;True;8159.0;5103601.0;14854.76161;0.0231;2182 º;690;0687;0806;593
2022-03-24;MT;Feliz Natal;city;3295;34;True;14522.0;5103700.0;22689.71216;0.0103;2134 º;692;0737;0819;548
2022-03-24;MT;Figueirópolis D'Oeste;city;594;9;True;3452.0;5103809.0;17207.41599;0.0152;2462 º;679;0665;0786;599
2022-03-24;MT;Gaúcha do Norte;city;1909;30;True;7782.0;5103858.0;24530.9689;0.0157;3796 º;615;0658;0847;418
2022-03-24;MT;General Carneiro;city;1005;24;True;5592.0;5103908.0;17972.103;0.0239;2663 º;670;0645;0820;569
2022-03-24;MT;Glória D'Oeste;city;780;15;True;3008.0;5103957.0;25930.85106;0.0192;1595 º;710;0684;0823;636
2022-03-24;MT;Guarantã do Norte;city;7408;143;True;36130.0;5104104.0;20503.73651;0.0193;1811 º;703;0692;0826;609
2022-03-24;MT;Guiratinga;city;1800;42;True;15245.0;5104203.0;11807.14989;0.0233;1756 º;705;0677;0813;637
2022-03-24;MT;Indiavaí;city;527;13;True;2779.0;5104500.0;18963.65599;0.0247;2870 º;661;0645;0841;533
2022-03-24;MT;Ipiranga do Norte;city;2184;21;True;7920.0;5104526.0;27575.75758;0.0096;1107 º;727;0742;0807;642
2022-03-24;MT;Itanhangá;city;2184;15;True;6885.0;5104542.0;31721.1329;0.0069;1595 º;710;0699;0856;597
2022-03-24;MT;Itaúba;city;1297;31;True;3704.0;5104559.0;35016.1987;0.0239;2182 º;690;0714;0809;569
2022-03-24;MT;Itiquira;city;1622;18;True;13552.0;5104609.0;11968.71311;0.0111;2105 º;693;0694;0812;591
2022-03-24;MT;Jaciara;city;4187;119;True;27807.0;5104807.0;15057.35966;0.0284;897 º;735;0728;0833;655
2022-03-24;MT;Jangada;city;745;23;True;8451.0;5104906.0;8815.52479;0.0309;3487 º;630;0567;0805;549
2022-03-24;MT;Jauru;city;1315;37;True;8582.0;5105002.0;15322.76859;0.0281;2598 º;673;0668;0812;563
2022-03-24;MT;Juara;city;6066;103;True;35121.0;5105101.0;17271.71778;0.017;2386 º;682;0699;0836;543
2022-03-24;MT;Juína;city;6069;155;True;41101.0;5105150.0;14766.06409;0.0255;1427 º;716;0733;0845;593
2022-03-24;MT;Juruena;city;2103;40;True;16335.0;5105176.0;12874.19651;0.019;2846 º;662;0647;0797;563
2022-03-24;MT;Juscimeira;city;2128;49;True;11176.0;5105200.0;19040.80172;0.023;1486 º;714;0678;0842;637
2022-03-24;MT;Lambari D'Oeste;city;956;16;True;6186.0;5105234.0;15454.25154;0.0167;3534 º;627;0670;0787;467
2022-03-24;MT;Lucas do Rio Verde;city;22624;220;True;67620.0;5105259.0;33457.55694;0.0097;249 º;768;0766;0833;710
2022-03-24;MT;Luciara;city;447;7;True;2058.0;5105309.0;21720.11662;0.0157;2524 º;676;0617;0788;634
2022-03-24;MT;Marcelândia;city;2031;47;True;10301.0;5105580.0;19716.53238;0.0231;1866 º;701;0700;0813;604
2022-03-24;MT;Matupá;city;4020;60;True;16793.0;5105606.0;23938.54582;0.0149;1427 º;716;0706;0824;631
2022-03-24;MT;Nobres;city;3212;80;True;15334.0;5105903.0;20946.91535;0.0249;1934 º;699;0675;0827;611
2022-03-24;MT;Nortelândia;city;1310;27;True;5923.0;5106000.0;22117.17035;0.0206;1842 º;702;0653;0793;668
2022-03-24;MT;Nossa Senhora do Livramento;city;1578;43;True;13104.0;5106109.0;12042.12454;0.0272;3333 º;638;0600;0820;529
2022-03-24;MT;Nova Bandeirantes;city;1823;29;True;15685.0;5106158.0;11622.56933;0.0159;3115 º;650;0696;0842;469
2022-03-24;MT;Nova Brasilândia;city;627;10;True;3805.0;5106208.0;16478.318;0.0159;3090 º;651;0673;0845;485
2022-03-24;MT;Nova Canaã do Norte;city;3430;37;True;12831.0;5106216.0;26732.13312;0.0108;2282 º;686;0692;0815;572
2022-03-24;MT;Nova Guarita;city;1250;18;True;4464.0;5108808.0;28001.79211;0.0144;2224 º;688;0671;0812;597
2022-03-24;MT;Nova Lacerda;city;1532;14;True;6751.0;5106182.0;22692.93438;0.0091;3378 º;636;0643;0825;485
2022-03-24;MT;Nova Marilândia;city;709;8;True;3304.0;5108857.0;21458.83777;0.0113;1776 º;704;0680;0823;623
2022-03-24;MT;Nova Maringá;city;1306;11;True;8850.0;5108907.0;14757.06215;0.0084;2828 º;663;0702;0815;509
2022-03-24;MT;Nova Monte Verde;city;2750;23;True;9277.0;5108956.0;29643.20362;0.0084;2161 º;691;0690;0823;582
2022-03-24;MT;Nova Mutum;city;12454;153;True;46813.0;5106224.0;26603.72119;0.0123;400 º;758;0773;0837;673
2022-03-24;MT;Nova Nazaré;city;394;9;True;3932.0;5106174.0;10020.34588;0.0228;4255 º;595;0621;0793;427
2022-03-24;MT;Nova Olímpia;city;1768;76;True;20563.0;5106232.0;8597.96722;0.043;2386 º;682;0704;0804;561
2022-03-24;MT;Nova Santa Helena;city;564;16;True;3737.0;5106190.0;15092.32004;0.0284;1486 º;714;0745;0809;603
2022-03-24;MT;Nova Ubiratã;city;1766;28;True;12298.0;5106240.0;14360.05855;0.0159;2691 º;669;0694;0816;529
2022-03-24;MT;Nova Xavantina;city;5129;76;True;20944.0;5106257.0;24489.11383;0.0148;1776 º;704;0713;0800;613
2022-03-24;MT;Novo Horizonte do Norte;city;1037;9;True;4051.0;5106273.0;25598.61763;0.0087;2802 º;664;0652;0820;548
2022-03-24;MT;Novo Mundo;city;1730;22;True;9363.0;5106265.0;18476.98387;0.0127;2573 º;674;0652;0815;577
2022-03-24;MT;Novo Santo Antônio;city;641;6;True;2705.0;5106315.0;23696.85767;0.0094;3055 º;653;0640;0829;526
2022-03-24;MT;Novo São Joaquim;city;990;24;True;4938.0;5106281.0;20048.60267;0.0242;3136 º;649;0658;0819;507
2022-03-24;MT;Paranaíta;city;4526;38;True;11244.0;5106299.0;40252.57915;0.0084;2621 º;672;0677;0809;555
2022-03-24;MT;Paranatinga;city;4979;88;True;22861.0;5106307.0;21779.44972;0.0177;2738 º;667;0679;0820;532
2022-03-24;MT;Pedra Preta;city;2856;70;True;17446.0;5106372.0;16370.51473;0.0245;2462 º;679;0672;0812;573
2022-03-24;MT;Peixoto de Azevedo;city;5148;145;True;35338.0;5106422.0;14567.88726;0.0282;3136 º;649;0691;0761;521
2022-03-24;MT;Planalto da Serra;city;784;9;True;2649.0;5106455.0;29596.07399;0.0115;2986 º;656;0615;0813;565
2022-03-24;MT;Poconé;city;4829;96;True;33315.0;5106505.0;14494.97223;0.0199;3070 º;652;0643;0806;534
2022-03-24;MT;Pontal do Araguaia;city;1464;26;True;6843.0;5106653.0;21394.12538;0.0178;920 º;734;0691;0816;702
2022-03-24;MT;Ponte Branca;city;359;6;True;1550.0;5106703.0;23161.29032;0.0167;2282 º;686;0684;0806;585
2022-03-24;MT;Porto Alegre do Norte;city;1446;23;True;12685.0;5106778.0;11399.2905;0.0159;2598 º;673;0647;0803;587
2022-03-24;MT;Porto dos Gaúchos;city;1683;10;True;5363.0;5106802.0;31381.68935;0.0059;2309 º;685;0703;0815;561
2022-03-24;MT;Porto Esperidião;city;2116;61;True;12097.0;5106828.0;17491.94015;0.0288;3070 º;652;0666;0795;523
2022-03-24;MT;Porto Estrela;city;745;14;True;2877.0;5106851.0;25895.02954;0.0188;4167 º;599;0571;0804;467
2022-03-24;MT;Primavera do Leste;city;21758;346;True;63092.0;5107040.0;34486.14721;0.0159;508 º;752;0774;0843;653
2022-03-24;MT;Querência;city;4355;71;True;17937.0;5107065.0;24279.42242;0.0163;2134 º;692;0701;0837;565
2022-03-24;MT;Reserva do Cabaçal;city;451;7;True;2743.0;5107156.0;16441.85199;0.0155;2524 º;676;0642;0799;603
2022-03-24;MT;Ribeirão Cascalheira;city;2129;40;True;10329.0;5107180.0;20611.86949;0.0188;2663 º;670;0668;0831;542
2022-03-24;MT;Ribeirãozinho;city;393;12;True;2422.0;5107198.0;16226.25929;0.0305;2134 º;692;0694;0802;595
2022-03-24;MT;Rio Branco;city;1261;21;True;5150.0;5107206.0;24485.43689;0.0167;1696 º;707;0701;0817;617
2022-03-24;MT;Rondolândia;city;548;5;True;4036.0;5107578.0;13577.7998;0.0091;3291 º;640;0619;0800;530
2022-03-24;MT;Rondonópolis;city;44021;974;True;236042.0;5107602.0;18649.6471;0.0221;453 º;755;0749;0823;698
2022-03-24;MT;Rosário Oeste;city;2241;62;True;17054.0;5107701.0;13140.61217;0.0277;3115 º;650;0653;0807;520
2022-03-24;MT;Salto do Céu;city;281;9;True;3295.0;5107750.0;8528.07284;0.032;2759 º;666;0661;0797;560
2022-03-24;MT;Santa Carmem;city;1309;15;True;4563.0;5107248.0;28687.26715;0.0115;1454 º;715;0703;0827;628
2022-03-24;MT;Santa Cruz do Xingu;city;645;7;True;2633.0;5107743.0;24496.77174;0.0109;2332 º;684;0704;0828;550
2022-03-24;MT;Santa Rita do Trivelato;city;372;4;True;3506.0;5107768.0;10610.3822;0.0108;897 º;735;0738;0852;632
2022-03-24;MT;Santa Terezinha;city;1022;16;True;8460.0;5107776.0;12080.37825;0.0157;3927 º;609;0596;0761;498
2022-03-24;MT;Santo Afonso;city;502;14;True;3155.0;5107263.0;15911.25198;0.0279;2199 º;689;0655;0834;599
2022-03-24;MT;Santo Antônio do Leste;city;511;8;True;5334.0;5107792.0;9580.05249;0.0157;3008 º;655;0658;0853;501
2022-03-24;MT;Santo Antônio do Leverger;city;1927;65;True;16999.0;5107800.0;11335.96094;0.0337;2986 º;656;0651;0806;539
2022-03-24;MT;São Félix do Araguaia;city;2434;43;True;11843.0;5107859.0;20552.22494;0.0177;2716 º;668;0652;0848;538
2022-03-24;MT;São José do Povo;city;217;8;True;4450.0;5107297.0;4876.40449;0.0369;2870 º;661;0630;0793;577
2022-03-24;MT;São José do Rio Claro;city;2471;41;True;21011.0;5107305.0;11760.5064;0.0166;2386 º;682;0689;0841;548
2022-03-24;MT;São José dos Quatro Marcos;city;4401;113;True;18846.0;5107107.0;23352.43553;0.0257;1331 º;719;0707;0816;643
2022-03-24;MT;São José do Xingu;city;1329;20;True;5620.0;5107354.0;23647.68683;0.015;2964 º;657;0703;0828;487
2022-03-24;MT;São Pedro da Cipa;city;1060;27;True;4771.0;5107404.0;22217.56445;0.0255;2898 º;660;0654;0790;556
2022-03-24;MT;Sapezal;city;7333;66;True;26688.0;5107875.0;27476.76859;0.009;965 º;732;0758;0836;620
2022-03-24;MT;Serra Nova Dourada;city;524;7;True;1678.0;5107883.0;31227.65197;0.0134;2802 º;664;0638;0819;560
2022-03-24;MT;Sinop;city;33608;489;True;146005.0;5107909.0;23018.38978;0.0146;467 º;754;0755;0832;682
2022-03-24;MT;Sorriso;city;22031;241;True;92769.0;5107925.0;23748.23486;0.0109;667 º;744;0774;0839;635
2022-03-24;MT;Tabaporã;city;1648;26;True;9429.0;5107941.0;17477.99342;0.0158;2059 º;695;0679;0826;598
2022-03-24;MT;Tangará da Serra;city;23090;387;True;105711.0;5107958.0;21842.57078;0.0168;1052 º;729;0749;0825;626
2022-03-24;MT;Tapurah;city;3812;35;True;14046.0;5108006.0;27139.39912;0.0092;1486 º;714;0738;0831;594
2022-03-24;MT;Terra Nova do Norte;city;2290;44;True;9473.0;5108055.0;24173.96812;0.0192;1969 º;698;0692;0815;602
2022-03-24;MT;Tesouro;city;646;16;True;3824.0;5108105.0;16893.30544;0.0248;3008 º;655;0635;0791;560
2022-03-24;MT;Torixoréu;city;1001;23;True;3547.0;5108204.0;28221.03186;0.023;1427 º;716;0684;0806;666
2022-03-24;MT;União do Sul;city;1133;16;True;3490.0;5108303.0;32464.18338;0.0141;2776 º;665;0665;0797;556
2022-03-24;MT;Vale de São Domingos;city;551;11;True;3126.0;5108352.0;17626.35956;0.02;2986 º;656;0658;0765;560
2022-03-24;MT;Várzea Grande;city;52397;1499;True;287526.0;5108402.0;18223.39545;0.0286;920 º;734;0711;0842;661
2022-03-24;MT;Vera;city;1812;35;True;11402.0;5108501.0;15891.94878;0.0193;2439 º;680;0663;0834;568
2022-03-24;MT;Vila Bela da Santíssima Trindade;city;3611;58;True;16271.0;5105507.0;22192.85846;0.0161;3201 º;645;0644;0843;495
2022-03-24;MT;Vila Rica;city;3976;53;True;26496.0;5108600.0;15006.03865;0.0133;2224 º;688;0709;0829;553
2022-03-24;RS;Aceguá;city;763;8;True;4942.0;4300034.0;15439.09348;0.0105;2251 º;687;0703;0852;541
2022-03-24;RS;Água Santa;city;830;11;True;3743.0;4300059.0;22174.72616;0.0133;551 º;750;0840;0850;590
2022-03-24;RS;Agudo;city;2992;36;True;16401.0;4300109.0;18242.79007;0.012;2078 º;694;0752;0847;524
2022-03-24;RS;Ajuricaba;city;1791;36;True;6987.0;4300208.0;25633.31902;0.0201;488 º;753;0763;0850;658
2022-03-24;RS;Alecrim;city;602;13;True;5827.0;4300307.0;10331.21675;0.0216;2621 º;672;0683;0852;522
2022-03-24;RS;Alegrete;city;15009;324;True;73028.0;4300406.0;20552.39086;0.0216;764 º;740;0720;0849;664
2022-03-24;RS;Alegria;city;538;5;True;3374.0;4300455.0;15945.46532;0.0093;2059 º;695;0717;0818;572
2022-03-24;RS;Almirante Tamandaré do Sul;city;519;7;True;1949.0;4300471.0;26629.04053;0.0135;764 º;740;0732;0828;669
2022-03-24;RS;Alpestre;city;1209;17;True;6067.0;4300505.0;19927.47651;0.0141;2642 º;671;0700;0795;543
2022-03-24;RS;Alto Alegre;city;395;2;True;1613.0;4300554.0;24488.53069;0.0051;599 º;747;0756;0859;642
2022-03-24;RS;Alto Feliz;city;646;4;True;3036.0;4300570.0;21277.99736;0.0062;920 º;734;0740;0886;603
2022-03-24;RS;Alvorada;city;30979;868;True;211352.0;4300604.0;14657.53814;0.028;1934 º;699;0694;0874;564
2022-03-24;RS;Amaral Ferrador;city;526;12;True;7085.0;4300638.0;7424.1355;0.0228;3607 º;624;0664;0802;457
2022-03-24;RS;Ametista do Sul;city;1710;27;True;7403.0;4300646.0;23098.74375;0.0158;2386 º;682;0697;0809;562
2022-03-24;RS;André da Rocha;city;189;1;True;1343.0;4300661.0;14072.97096;0.0053;1301 º;720;0738;0837;605
2022-03-24;RS;Anta Gorda;city;973;8;True;5961.0;4300703.0;16322.76464;0.0082;764 º;740;0742;0868;630
2022-03-24;RS;Antônio Prado;city;4377;35;True;13045.0;4300802.0;33553.08547;0.008;400 º;758;0777;0835;671
2022-03-24;RS;Arambaré;city;359;10;True;3562.0;4300851.0;10078.60752;0.0279;2161 º;691;0694;0833;570
2022-03-24;RS;Araricá;city;1618;29;True;5771.0;4300877.0;28036.7354;0.0179;2462 º;679;0696;0824;547
2022-03-24;RS;Aratiba;city;847;8;True;6189.0;4300901.0;13685.57117;0.0094;210 º;772;0801;0856;670
2022-03-24;RS;Arroio do Meio;city;4916;56;True;20967.0;4301008.0;23446.3681;0.0114;238 º;769;0750;0860;706
2022-03-24;RS;Arroio do Padre;city;394;4;True;2951.0;4301073.0;13351.4063;0.0102;2691 º;669;0756;0860;461
2022-03-24;RS;Arroio do Sal;city;2790;43;True;10279.0;4301057.0;27142.71816;0.0154;764 º;740;0740;0844;649
2022-03-24;RS;Arroio dos Ratos;city;1913;49;True;14177.0;4301107.0;13493.68696;0.0256;1969 º;698;0700;0833;583
2022-03-24;RS;Arroio do Tigre;city;2497;23;True;13413.0;4301206.0;18616.2678;0.0092;1696 º;707;0708;0848;589
2022-03-24;RS;Arroio Grande;city;2652;61;True;18238.0;4301305.0;14541.0681;0.023;2964 º;657;0673;0807;522
2022-03-24;RS;Arvorezinha;city;1549;31;True;10423.0;4301404.0;14861.36429;0.02;2078 º;694;0713;0817;575
2022-03-24;RS;Augusto Pestana;city;1715;14;True;6602.0;4301503.0;25976.97667;0.0082;695 º;743;0779;0847;621
2022-03-24;RS;Áurea;city;553;6;True;3535.0;4301552.0;15643.56436;0.0108;1696 º;707;0715;0841;588
2022-03-24;RS;Bagé;city;17597;326;True;121335.0;4301602.0;14502.82276;0.0185;764 º;740;0739;0848;647
2022-03-24;RS;Balneário Pinhal;city;3378;62;True;14363.0;4301636.0;23518.76349;0.0184;2028 º;696;0710;0836;567
2022-03-24;RS;Barão;city;1163;14;True;6202.0;4301651.0;18752.01548;0.012;583 º;748;0767;0836;652
2022-03-24;RS;Barão de Cotegipe;city;1032;11;True;6620.0;4301701.0;15589.12387;0.0107;1331 º;719;0745;0842;593
2022-03-24;RS;Barão do Triunfo;city;711;9;True;7519.0;4301750.0;9456.04469;0.0127;3902 º;610;0645;0821;428
2022-03-24;RS;Barracão;city;836;18;True;5256.0;4301800.0;15905.63166;0.0215;1595 º;710;0711;0885;568
2022-03-24;RS;Barra do Guarita;city;131;8;True;3257.0;4301859.0;4022.10623;0.0611;920 º;734;0696;0845;672
2022-03-24;RS;Barra do Quaraí;city;914;9;True;4227.0;4301875.0;21622.9004;0.0098;2846 º;662;0659;0802;548
2022-03-24;RS;Barra do Ribeiro;city;1724;57;True;13556.0;4301909.0;12717.61582;0.0331;2663 º;670;0691;0822;529
2022-03-24;RS;Barra do Rio Azul;city;207;1;True;1655.0;4301925.0;12507.55287;0.0048;1217 º;723;0703;0842;638
2022-03-24;RS;Barra Funda;city;945;14;True;2551.0;4301958.0;37044.29635;0.0148;320 º;763;0731;0856;710
2022-03-24;RS;Barros Cassal;city;1478;15;True;11182.0;4302006.0;13217.67126;0.0101;3115 º;650;0690;0795;500
2022-03-24;RS;Benjamin Constant do Sul;city;203;3;True;1958.0;4302055.0;10367.72217;0.0148;3721 º;619;0601;0801;492
2022-03-24;RS;Bento Gonçalves;city;35052;446;True;121803.0;4302105.0;28777.61631;0.0127;145 º;778;0805;0842;695
2022-03-24;RS;Boa Vista das Missões;city;388;7;True;2092.0;4302154.0;18546.84512;0.018;2524 º;676;0666;0825;561
2022-03-24;RS;Boa Vista do Buricá;city;1637;13;True;6712.0;4302204.0;24389.15375;0.0079;335 º;762;0761;0834;697
2022-03-24;RS;Boa Vista do Cadeado;city;361;5;True;2468.0;4302220.0;14627.22853;0.0139;1811 º;703;0692;0851;590
2022-03-24;RS;Boa Vista do Incra;city;639;5;True;2616.0;4302238.0;24426.6055;0.0078;993 º;731;0703;0867;641
2022-03-24;RS;Boa Vista do Sul;city;543;5;True;2778.0;4302253.0;19546.43629;0.0092;1081 º;728;0770;0852;587
2022-03-24;RS;Bom Jesus;city;1725;26;True;11309.0;4302303.0;15253.33805;0.0151;2759 º;666;0697;0832;510
2022-03-24;RS;Bom Princípio;city;3432;34;True;14255.0;4302352.0;24075.76289;0.0099;628 º;746;0751;0836;661
2022-03-24;RS;Bom Progresso;city;306;3;True;1899.0;4302378.0;16113.74408;0.0098;1217 º;723;0700;0840;643
2022-03-24;RS;Bom Retiro do Sul;city;2012;40;True;12390.0;4302402.0;16238.90234;0.0199;795 º;739;0725;0857;649
2022-03-24;RS;Boqueirão do Leão;city;708;35;True;7702.0;4302451.0;9192.41755;0.0494;1904 º;700;0725;0843;562
2022-03-24;RS;Bossoroca;city;600;22;True;6205.0;4302501.0;9669.62127;0.0367;2134 º;692;0665;0821;608
