date;state;city;place_type;confirmed;deaths;is_last;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;death_per_100k_inhabitants;Ranking IDHM 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010
2021-09-30;RO;Corumbiara;city;853;22;True;7220,0;1100072,0;11814,40443;0,0258;304,7091412742382;3847 º;613;0630;0774;473
2021-09-30;RO;Costa Marques;city;1992;38;True;18798,0;1100080,0;10596,87201;0,0191;202,14916480476649;3884 º;611;0616;0751;493
2021-09-30;RO;Cujubim;city;2033;41;True;26183,0;1100940,0;7764,58007;0,0202;156,5901539166635;3866 º;612;0663;0789;439
2021-09-30;RO;Espigão D'Oeste;city;3715;76;True;32695,0;1100098,0;11362,59367;0,0205;232,4514451751032;2621 º;672;0691;0819;536
2021-09-30;RO;Governador Jorge Teixeira;city;628;22;True;7445,0;1101005,0;8435,1914;0,035;295,5003357958361;4238 º;596;0627;0762;444
2021-09-30;RO;Guajará-Mirim;city;5438;223;True;46556,0;1100106,0;11680,55675;0,041;478,99304063923023;2964 º;657;0663;0823;519
2021-09-30;RO;Itapuã do Oeste;city;1412;18;True;10641,0;1101104,0;13269,42956;0,0127;169,15703411333521;3820 º;614;0633;0751;488
2021-09-30;RO;Jaru;city;7995;184;True;51620,0;1100114,0;15488,18287;0,023;356,4509879891515;2199 º;689;0687;0825;577
2021-09-30;RO;Ji-Paraná;city;20339;610;True;130009,0;1100122,0;15644,30155;0,03;469,1982862724888;1486 º;714;0728;0810;617
2021-09-30;RO;Machadinho D'Oeste;city;6941;114;True;40867,0;1100130,0;16984,36391;0,0164;278,95367900751216;4238 º;596;0629;0755;446
2021-09-30;RO;Ministro Andreazza;city;511;14;True;9559,0;1101203,0;5345,74746;0,0274;146,45883460613035;3333 º;638;0647;0776;518
2021-09-30;RO;Mirante da Serra;city;1067;13;True;10818,0;1101302,0;9863,19098;0,0122;120,17008689221669;3234 º;643;0673;0800;494
2021-09-30;RO;Monte Negro;city;1846;34;True;16007,0;1101401,0;11532,45455;0,0184;212,4070719060411;3984 º;607;0645;0762;454
2021-09-30;RO;Nova Brasilândia D'Oeste;city;2302;34;True;20489,0;1100148,0;11235,29699;0,0148;165,94270096149154;3234 º;643;0664;0763;524
2021-09-30;RO;Nova Mamoré;city;3608;82;True;31392,0;1100338,0;11493,37411;0,0227;261,21304791029564;4467 º;587;0619;0769;424
2021-09-30;RO;Nova União;city;860;15;True;6895,0;1101435,0;12472,80638;0,0174;217,54894851341552;4467 º;587;0608;0753;442
2021-09-30;RO;Novo Horizonte do Oeste;city;676;22;True;8329,0;1100502,0;8116,22043;0,0325;264,1373514227398;3407 º;634;0606;0799;527
2021-09-30;RO;Ouro Preto do Oeste;city;4782;148;True;35737,0;1100155,0;13381,08963;0,0309;414,1366091166019;2386 º;682;0687;0812;569
2021-09-30;RO;Parecis;city;390;11;True;6198,0;1101450,0;6292,35237;0,0282;177,47660535656664;3756 º;617;0604;0800;485
2021-09-30;RO;Pimenta Bueno;city;6900;120;True;36881,0;1100189,0;18708,82026;0,0174;325,3707871261625;1595 º;710;0726;0803;613
2021-09-30;RO;Pimenteiras do Oeste;city;443;15;True;2148,0;1101468,0;20623,83613;0,0339;698,3240223463687;2776 º;665;0662;0816;545
2021-09-30;RO;Porto Velho;city;86593;2510;True;539354,0;1100205,0;16054,94721;0,029;465,37153706100264;876 º;736;0764;0819;638
2021-09-30;RO;Presidente Médici;city;3702;85;True;18571,0;1100254,0;19934,30618;0,023;457,70287006623226;2802 º;664;0671;0792;550
2021-09-30;RO;Primavera de Rondônia;city;231;7;True;2776,0;1101476,0;8321,32565;0,0303;252,1613832853026;3275 º;641;0645;0799;512
2021-09-30;RO;Rio Crespo;city;615;13;True;3804,0;1100262,0;16167,19243;0,0211;341,74553101997896;3234 º;643;0637;0813;513
2021-09-30;RO;Rolim de Moura;city;7216;172;True;55407,0;1100288,0;13023,62517;0,0238;310,43009006082264;1904 º;700;0709;0808;598
2021-09-30;RO;Santa Luzia D'Oeste;city;995;21;True;6216,0;1100296,0;16007,07851;0,0211;337,83783783783787;2663 º;670;0657;0812;564
2021-09-30;RO;São Felipe D'Oeste;city;514;12;True;5066,0;1101484,0;10146,07185;0,0233;236,87327279905253;3136 º;649;0615;0780;571
2021-09-30;RO;São Francisco do Guaporé;city;2554;47;True;20681,0;1101492,0;12349,49954;0,0184;227,26173782699095;3884 º;611;0657;0751;462
2021-09-30;RO;São Miguel do Guaporé;city;2522;51;True;23077,0;1100320,0;10928,63024;0,0202;220,99926333578887;3186 º;646;0644;0781;537
2021-09-30;RO;Seringueiras;city;1496;21;True;11851,0;1101500,0;12623,40731;0,014;177,20023626698168;4198 º;598;0644;0779;427
2021-09-30;RO;Teixeirópolis;city;534;9;True;4233,0;1101559,0;12615,16655;0,0169;212,6151665485471;3234 º;643;0653;0818;498
2021-09-30;RO;Theobroma;city;848;26;True;10395,0;1101609,0;8157,76816;0,0307;250,12025012025012;4416 º;589;0622;0757;434
2021-09-30;RO;Urupá;city;1284;32;True;11272,0;1101708,0;11391,05749;0,0249;283,88928317956;3927 º;609;0621;0772;471
2021-09-30;RO;Vale do Anari;city;1225;25;True;11377,0;1101757,0;10767,33761;0,0204;219,7415838973367;4540 º;584;0626;0756;421
2021-09-30;RO;Vale do Paraíso;city;855;26;True;6656,0;1101807,0;12845,55288;0,0304;390,625;3534 º;627;0641;0792;485
2021-09-30;RO;Vilhena;city;14787;271;True;102211,0;1100304,0;14467,13172;0,0183;265,13780317186996;993 º;731;0734;0808;659
2021-09-22;MG;Abadia dos Dourados;city;574;17;True;7006,0;3100104,0;8192,97745;0,0296;242,64915786468742;2199 º;689;0693;0839;563
2021-09-22;MG;Abaeté;city;1636;42;True;23250,0;3100203,0;7036,55914;0,0257;180,64516129032256;1969 º;698;0720;0848;556
2021-09-22;MG;Abre Campo;city;1274;16;True;13444,0;3100302,0;9476,34633;0,0126;119,01219875037191;3030 º;654;0646;0823;525
2021-09-22;MG;Acaiaca;city;234;12;True;3994,0;3100401,0;5858,78818;0,0513;300,45067601402104;3487 º;630;0610;0823;499
2021-09-22;MG;Açucena;city;808;36;True;9368,0;3100500,0;8625,10675;0,0446;384,2869342442357;3902 º;610;0595;0844;451
2021-09-22;MG;Água Boa;city;619;11;True;13523,0;3100609,0;4577,38667;0,0178;81,34289728610516;4718 º;576;0594;0799;403
2021-09-22;MG;Água Comprida;city;188;8;True;1992,0;3100708,0;9437,751;0,0426;401,6064257028112;2545 º;675;0719;0860;498
2021-09-22;MG;Aguanil;city;687;8;True;4522,0;3100807,0;15192,39275;0,0116;176,91287041132244;2828 º;663;0672;0845;513
2021-09-22;MG;Águas Formosas;city;1052;33;True;19247,0;3100906,0;5465,78688;0,0314;171,4552917337767;3201 º;645;0624;0811;531
2021-09-22;MG;Águas Vermelhas;city;469;10;True;13599,0;3101003,0;3448,783;0,0213;73,53481873667181;4123 º;601;0586;0808;458
2021-09-22;MG;Aimorés;city;2091;76;True;25141,0;3101102,0;8317,0916;0,0363;302,29505588480964;2332 º;684;0685;0810;576
2021-09-22;MG;Aiuruoca;city;346;10;True;5976,0;3101201,0;5789,82597;0,0289;167,33601070950468;2716 º;668;0677;0871;505
2021-09-22;MG;Alagoa;city;444;7;True;2665,0;3101300,0;16660,41276;0,0158;262,6641651031895;3136 º;649;0634;0832;518
2021-09-22;MG;Albertina;city;262;9;True;3011,0;3101409,0;8701,4281;0,0344;298,90401859847225;2598 º;673;0684;0813;549
2021-09-22;MG;Além Paraíba;city;3686;161;True;35401,0;3101508,0;10412,13525;0,0437;454,789412728454;1133 º;726;0713;0857;626
2021-09-22;MG;Alfenas;city;10818;205;True;80494,0;3101607,0;13439,51102;0,0189;254,6773672571869;350 º;761;0737;0841;712
2021-09-22;MG;Alfredo Vasconcelos;city;629;15;True;6981,0;3101631,0;9010,17046;0,0238;214,86892995272885;2545 º;675;0629;0834;587
2021-09-22;MG;Almenara;city;4543;52;True;42143,0;3101706,0;10779,96346;0,0114;123,38941223928055;3254 º;642;0636;0803;518
2021-09-22;MG;Alpercata;city;503;20;True;7436,0;3101805,0;6764,38946;0,0398;268,9618074233459;3186 º;646;0629;0824;521
2021-09-22;MG;Alpinópolis;city;1843;45;True;19958,0;3101904,0;9234,39222;0,0244;225,47349433811002;1154 º;725;0703;0862;629
2021-09-22;MG;Alterosa;city;811;37;True;14517,0;3102001,0;5586,5537;0,0456;254,8735964731005;2716 º;668;0657;0847;536
2021-09-22;MG;Alto Caparaó;city;437;9;True;5894,0;3102050,0;7414,31965;0,0206;152,6976586359009;2870 º;661;0666;0842;514
2021-09-22;MG;Alto Jequitibá;city;983;11;True;8301,0;3153509,0;11841,94675;0,0112;132,51415492109385;2898 º;660;0660;0787;554
2021-09-22;MG;Alto Rio Doce;city;575;29;True;10859,0;3102100,0;5295,14688;0,0504;267,05958191362004;3702 º;620;0595;0828;483
2021-09-22;MG;Alvarenga;city;514;4;True;3844,0;3102209,0;13371,48803;0,0078;104,0582726326743;4331 º;592;0589;0798;441
2021-09-22;MG;Alvinópolis;city;855;23;True;15169,0;3102308,0;5636,49548;0,0269;151,62502472147142;2524 º;676;0651;0822;577
2021-09-22;MG;Alvorada de Minas;city;283;3;True;3605,0;3102407,0;7850,20804;0,0106;83,21775312066575;4802 º;572;0570;0794;414
2021-09-22;MG;Amparo do Serra;city;170;8;True;4678,0;3102506,0;3634,03164;0,0471;171,01325352714835;3275 º;641;0616;0811;528
2021-09-22;MG;Andradas;city;4070;123;True;41396,0;3102605,0;9831,86781;0,0302;297,1301575031404;920 º;734;0731;0878;617
2021-09-22;MG;Andrelândia;city;206;15;True;12206,0;3102803,0;1687,69458;0,0728;122,89038177945274;1904 º;700;0675;0818;621
2021-09-22;MG;Angelândia;city;268;4;True;8557,0;3102852,0;3131,93876;0,0149;46,74535468037864;4215 º;597;0594;0756;473
2021-09-22;MG;Antônio Carlos;city;820;17;True;11459,0;3102902,0;7155,94729;0,0207;148,35500479972075;2359 º;683;0650;0838;584
2021-09-22;MG;Antônio Dias;city;603;27;True;9275,0;3103009,0;6501,34771;0,0448;291,10512129380055;3201 º;645;0624;0849;507
2021-09-22;MG;Antônio Prado de Minas;city;166;5;True;1587,0;3103108,0;10459,9874;0,0301;315,05986137366097;2332 º;684;0674;0830;572
2021-09-22;MG;Araçaí;city;104;1;True;2354,0;3103207,0;4418,01189;0,0096;42,48088360237893;2059 º;695;0659;0805;632
2021-09-22;MG;Aracitaba;city;91;10;True;2059,0;3103306,0;4419,62118;0,1099;485,67265662943174;2870 º;661;0608;0823;577
2021-09-22;MG;Araçuaí;city;2026;52;True;36712,0;3103405,0;5518,63151;0,0257;141,643059490085;2828 º;663;0633;0821;560
2021-09-22;MG;Araguari;city;19051;453;True;117825,0;3103504,0;16168,89455;0,0238;384,46849140674726;197 º;773;0740;0871;716
2021-09-22;MG;Arantina;city;238;5;True;2787,0;3103603,0;8539,64837;0,021;179,4043774668102;1995 º;697;0633;0834;641
2021-09-22;MG;Araponga;city;688;13;True;8453,0;3103702,0;8139,12221;0,0189;153,79155329468827;5354 º;536;0597;0760;339
2021-09-22;MG;Araporã;city;2063;40;True;6931,0;3103751,0;29764,8247;0,0194;577,1172990910403;1665 º;708;0676;0813;646
2021-09-22;MG;Arapuá;city;289;3;True;2835,0;3103801,0;10194,00353;0,0104;105,82010582010582;1191 º;724;0718;0871;608
2021-09-22;MG;Araújos;city;947;14;True;9401,0;3103900,0;10073,39645;0,0148;148,92032762472078;1969 º;698;0694;0855;574
2021-09-22;MG;Araxá;city;14785;239;True;107337,0;3104007,0;13774,37417;0,0162;222,66320094655154;210 º;772;0756;0858;709
2021-09-22;MG;Arceburgo;city;1280;34;True;10883,0;3104106,0;11761,46283;0,0266;312,4138564733989;2359 º;683;0687;0810;573
2021-09-22;MG;Arcos;city;6226;139;True;40380,0;3104205,0;15418,52402;0,0223;344,22981674096087;562 º;749;0717;0874;671
2021-09-22;MG;Areado;city;1237;31;True;15181,0;3104304,0;8148,34332;0,0251;204,20262169817534;1107 º;727;0700;0847;649
2021-09-22;MG;Argirita;city;283;9;True;2704,0;3104403,0;10465,97633;0,0318;332,84023668639054;3234 º;643;0645;0817;505
2021-09-22;MG;Aricanduva;city;149;0;True;5269,0;3104452,0;2827,86107;0,0;0,0;4590 º;582;0553;0787;454
2021-09-22;MG;Arinos;city;1151;30;True;17862,0;3104502,0;6443,84727;0,0261;167,95431642593215;2986 º;656;0607;0815;570
2021-09-22;MG;Astolfo Dutra;city;1405;28;True;14270,0;3104601,0;9845,83041;0,0199;196,2158374211633;2078 º;694;0686;0858;567
2021-09-22;MG;Ataléia;city;1194;10;True;12678,0;3104700,0;9417,88926;0,0084;78,87679444707368;4444 º;588;0592;0813;423
2021-09-22;MG;Augusto de Lima;city;314;11;True;4851,0;3104809,0;6472,89219;0,035;226,75736961451247;2986 º;656;0622;0815;557
2021-09-22;MG;Baependi;city;1615;32;True;19199,0;3104908,0;8411,89645;0,0198;166,67534767435802;2412 º;681;0664;0833;570
2021-09-22;MG;Baldim;city;674;22;True;7803,0;3105004,0;8637,70345;0,0326;281,9428424964757;2642 º;671;0650;0787;590
2021-09-22;MG;Bambuí;city;2074;32;True;23898,0;3105103,0;8678,55051;0,0154;133,90241861243618;743 º;741;0735;0870;636
2021-09-22;MG;Bandeira;city;478;10;True;4766,0;3105202,0;10029,37474;0,0209;209,819555182543;4167 º;599;0583;0811;454
2021-09-22;MG;Bandeira do Sul;city;690;15;True;5778,0;3105301,0;11941,84839;0,0217;259,6053997923157;2134 º;692;0681;0802;608
2021-09-22;MG;Barão de Cocais;city;4810;74;True;32866,0;3105400,0;14635,1853;0,0154;225,15669689040348;1244 º;722;0679;0858;647
2021-09-22;MG;Barão de Monte Alto;city;344;12;True;5354,0;3105509,0;6425,10273;0,0349;224,13149047441166;3136 º;649;0619;0827;533
2021-09-22;MG;Barbacena;city;9271;301;True;138204,0;3105608,0;6708,19947;0,0325;217,79398570229515;238 º;769;0751;0881;687
2021-09-22;MG;Barra Longa;city;430;11;True;5015,0;3105707,0;8574,27717;0,0256;219,34197407776668;3607 º;624;0613;0823;482
2021-09-22;MG;Barroso;city;2089;58;True;20897,0;3105905,0;9996,65024;0,0278;277,5518016940231;920 º;734;0675;0864;678
2021-09-22;MG;Bela Vista de Minas;city;993;24;True;10262,0;3106002,0;9676,47632;0,0242;233,87253946599105;2573 º;674;0644;0795;597
2021-09-22;MG;Belmiro Braga;city;216;3;True;3425,0;3106101,0;6306,56934;0,0139;87,5912408759124;2898 º;660;0653;0830;531
2021-09-22;MG;Belo Horizonte;city;278370;6636;True;2521564,0;3106200,0;11039,57702;0,0238;263,170000840748;20 º;810;0841;0856;737
2021-09-22;MG;Belo Oriente;city;2750;71;True;26994,0;3106309,0;10187,44906;0,0258;263,02141216566645;2282 º;686;0655;0813;606
2021-09-22;MG;Belo Vale;city;1056;12;True;7719,0;3106408,0;13680,52857;0,0114;155,4605518849592;3008 º;655;0672;0814;514
2021-09-22;MG;Berilo;city;153;1;True;11872,0;3106507,0;1288,74663;0,0065;8,423180592991914;3519 º;628;0580;0816;524
2021-09-22;MG;Berizal;city;250;1;True;4764,0;3106655,0;5247,69102;0,004;20,990764063811923;4055 º;604;0560;0757;520
2021-09-22;MG;Bertópolis;city;489;5;True;4607,0;3106606,0;10614,28261;0,0102;108,53049706967658;4284 º;594;0576;0799;455
2021-09-22;MG;Betim;city;31785;1334;True;444784,0;3106705,0;7146,16533;0,042;299,9208604626065;562 º;749;0709;0864;687
2021-09-22;MG;Bias Fortes;city;119;3;True;3329,0;3106804,0;3574,64704;0,0252;90,11715229798737;3702 º;620;0605;0796;495
2021-09-22;MG;Bicas;city;1491;46;True;14554,0;3106903,0;10244,60629;0,0309;316,0643122165728;667 º;744;0726;0850;667
2021-09-22;MG;Biquinhas;city;175;3;True;2498,0;3107000,0;7005,60448;0,0171;120,09607686148918;2224 º;688;0684;0857;555
2021-09-22;MG;Boa Esperança;city;4935;144;True;40219,0;3107109,0;12270,32;0,0292;358,0397324647555;1776 º;704;0694;0855;587
2021-09-22;MG;Bocaina de Minas;city;196;7;True;5089,0;3107208,0;3851,44429;0,0357;137,5515818431912;3201 º;645;0665;0848;476
2021-09-22;MG;Bocaiúva;city;2720;68;True;50256,0;3107307,0;5412,28908;0,025;135,3072269977714;1904 º;700;0648;0822;644
2021-09-22;MG;Bom Despacho;city;5805;97;True;51028,0;3107406,0;11376,10724;0,0167;190,0917143529043;551 º;750;0742;0861;661
2021-09-22;MG;Bom Jardim de Minas;city;544;3;True;6459,0;3107505,0;8422,3564;0,0055;46,44681839294008;2598 º;673;0653;0822;569
2021-09-22;MG;Bom Jesus da Penha;city;705;17;True;4244,0;3107604,0;16611,68709;0,0241;400,5655042412818;897 º;735;0696;0862;662
2021-09-22;MG;Bom Jesus do Amparo;city;293;8;True;6133,0;3107703,0;4777,43356;0,0273;130,44187184086093;2359 º;683;0655;0834;582
2021-09-22;MG;Bom Jesus do Galho;city;805;35;True;14862,0;3107802,0;5416,49845;0,0435;235,49993271430492;3631 º;623;0615;0800;491
2021-09-22;MG;Bom Repouso;city;1200;27;True;10537,0;3107901,0;11388,44073;0,0225;256,23991648476795;3055 º;653;0647;0821;523
2021-09-22;MG;Bom Sucesso;city;1269;25;True;17607,0;3108008,0;7207,36071;0,0197;141,98898165502357;2134 º;692;0680;0808;602
2021-09-22;MG;Bonfim;city;491;17;True;6860,0;3108107,0;7157,4344;0,0346;247,8134110787172;3357 º;637;0669;0834;464
2021-09-22;MG;Bonfinópolis de Minas;city;579;14;True;5444,0;3108206,0;10635,56209;0,0242;257,1638501102131;2481 º;678;0655;0796;598
2021-09-22;MG;Bonito de Minas;city;110;0;True;11369,0;3108255,0;967,54332;0,0;0,0;5345 º;537;0514;0776;388
2021-09-22;MG;Borda da Mata;city;1964;58;True;19614,0;3108305,0;10013,25584;0,0295;295,707147955542;1021 º;730;0703;0865;640
2021-09-22;MG;Botelhos;city;1880;32;True;14949,0;3108404,0;12576,09205;0,017;214,06114121345908;1842 º;702;0702;0868;568
2021-09-22;MG;Botumirim;city;243;4;True;6288,0;3108503,0;3864,50382;0,0165;63,61323155216285;4101 º;602;0540;0782;517
2021-09-22;MG;Brasilândia de Minas;city;1766;28;True;16748,0;3108552,0;10544,54263;0,0159;167,18414139001672;2573 º;674;0646;0848;559
2021-09-22;MG;Brasília de Minas;city;1448;9;True;32405,0;3108602,0;4468,44623;0,0062;27,773491745101065;2986 º;656;0612;0813;568
2021-09-22;MG;Brás Pires;city;302;8;True;4293,0;3108701,0;7034,70766;0,0265;186,34987188446308;3587 º;625;0582;0801;523
2021-09-22;MG;Braúnas;city;260;11;True;4769,0;3108800,0;5451,8767;0,0423;230,65632208010067;3607 º;624;0635;0802;478
2021-09-22;MG;Brumadinho;city;4188;89;True;40666,0;3109006,0;10298,52948;0,0213;218,85604682043967;599 º;747;0761;0857;639
2021-09-22;MG;Bueno Brandão;city;998;30;True;10991,0;3109105,0;9080,15649;0,0301;272,95059594213444;2946 º;658;0662;0848;507
2021-09-22;MG;Buenópolis;city;305;13;True;10353,0;3109204,0;2946,00599;0,0426;125,567468366657;2691 º;669;0650;0796;579
2021-09-22;MG;Bugre;city;373;13;True;3983,0;3109253,0;9364,8004;0,0349;326,3871453678132;3534 º;627;0602;0800;511
2021-09-22;MG;Buritis;city;2467;44;True;25013,0;3109303,0;9862,87131;0,0178;175,90852756566585;2621 º;672;0666;0815;558
2021-09-22;MG;Buritizeiro;city;1578;34;True;28121,0;3109402,0;5611,46474;0,0215;120,90608442089541;3607 º;624;0603;0768;524
2021-09-22;MG;Cabeceira Grande;city;516;7;True;6988,0;3109451,0;7384,08701;0,0136;100,17172295363481;3156 º;648;0638;0788;542
2021-09-22;MG;Cabo Verde;city;759;9;True;14075,0;3109501,0;5392,53996;0,0119;63,94316163410302;2573 º;674;0686;0847;527
2021-09-22;MG;Cachoeira da Prata;city;226;13;True;3591,0;3109600,0;6293,51156;0,0575;362,0161514898357;743 º;741;0689;0834;707
2021-09-22;MG;Cachoeira de Minas;city;1113;19;True;11579,0;3109709,0;9612,22904;0,0171;164,0901632265308;1720 º;706;0673;0821;637
2021-09-22;MG;Cachoeira de Pajeú;city;537;11;True;9442,0;3102704,0;5687,35437;0,0205;116,50074136835417;4670 º;578;0563;0771;444
2021-09-22;MG;Cachoeira Dourada;city;172;2;True;2706,0;3109808,0;6356,24538;0,0116;73,90983000739098;1133 º;726;0695;0850;648
2021-09-22;MG;Caetanópolis;city;1170;20;True;11749,0;3109907,0;9958,29432;0,0171;170,22725338326666;1720 º;706;0674;0845;617
2021-09-22;MG;Caeté;city;2146;72;True;45047,0;3110004,0;4763,91325;0,0336;159,83306324505517;1081 º;728;0690;0844;663
2021-09-22;MG;Caiana;city;183;7;True;5541,0;3110103,0;3302,65295;0,0383;126,33098718642843;3433 º;633;0631;0833;483
2021-09-22;MG;Cajuri;city;429;7;True;3974,0;3110202,0;10795,1686;0,0163;176,14494212380473;3756 º;617;0599;0804;487
2021-09-22;MG;Caldas;city;1025;39;True;14541,0;3110301,0;7049,03377;0,038;268,20713843614607;2251 º;687;0701;0873;529
2021-09-22;MG;Camacho;city;195;2;True;2869,0;3110400,0;6796,79331;0,0103;69,71070059254096;2182 º;690;0639;0840;612
2021-09-22;MG;Camanducaia;city;3488;70;True;21801,0;3110509,0;15999,26609;0,0201;321,08618870694005;2199 º;689;0707;0837;553
2021-09-22;MG;Cambuí;city;4132;60;True;29814,0;3110608,0;13859,26075;0,0145;201,2477359629704;526 º;751;0722;0872;674
2021-09-22;MG;Cambuquira;city;870;28;True;12812,0;3110707,0;6790,5089;0,0322;218,54511395566655;1934 º;699;0691;0856;577
2021-09-22;MG;Campanário;city;255;6;True;3730,0;3110806,0;6836,46113;0,0235;160,85790884718497;3771 º;616;0607;0831;464
2021-09-22;MG;Campanha;city;2213;47;True;16762,0;3110905,0;13202,4818;0,0212;280,39613411287434;1638 º;709;0715;0849;587
2021-09-22;MG;Campestre;city;2164;47;True;21054,0;3111002,0;10278,33191;0,0217;223,23548969316994;1969 º;698;0712;0843;566
2021-09-22;MG;Campina Verde;city;1434;33;True;19752,0;3111101,0;7260,0243;0,023;167,07168894289185;1776 º;704;0714;0868;562
2021-09-22;MG;Campo Azul;city;210;0;True;3824,0;3111150,0;5491,6318;0,0;0,0;3680 º;621;0550;0799;546
2021-09-22;MG;Campo Belo;city;7376;212;True;54186,0;3111200,0;13612,3722;0,0287;391,2449710257262;1574 º;711;0706;0868;586
2021-09-22;MG;Campo do Meio;city;939;16;True;11651,0;3111309,0;8059,39404;0,017;137,32726804566133;2359 º;683;0655;0827;588
2021-09-22;MG;Campo Florido;city;1024;16;True;8269,0;3111408,0;12383,6014;0,0156;193,49377191921636;1720 º;706;0735;0858;558
2021-09-22;MG;Campos Altos;city;1300;26;True;15563,0;3111507,0;8353,14528;0,02;167,06290560945834;1842 º;702;0690;0860;582
2021-09-22;MG;Campos Gerais;city;2434;45;True;28842,0;3111606,0;8439,08189;0,0185;156,02246723528188;2386 º;682;0666;0821;580
2021-09-22;MG;Canaã;city;355;2;True;4548,0;3111705,0;7805,62885;0,0056;43,975373790677224;3136 º;649;0644;0798;532
2021-09-22;MG;Canápolis;city;1583;35;True;12201,0;3111804,0;12974,34637;0,0221;286,8617326448652;1244 º;722;0721;0872;598
2021-09-22;MG;Cana Verde;city;659;10;True;5594,0;3111903,0;11780,47908;0,0152;178,7629603146228;3115 º;650;0652;0821;512
2021-09-22;MG;Candeias;city;976;22;True;14888,0;3112000,0;6555,61526;0,0225;147,7700161203654;2481 º;678;0699;0830;537
2021-09-22;MG;Cantagalo;city;263;6;True;4551,0;3112059,0;5778,94968;0,0228;131,83915622940012;3469 º;631;0598;0816;515
2021-09-22;MG;Caparaó;city;370;7;True;5451,0;3112109,0;6787,74537;0,0189;128,4168042560998;3607 º;624;0614;0836;473
2021-09-22;MG;Capela Nova;city;205;5;True;4634,0;3112208,0;4423,82391;0,0244;107,89814415192059;3156 º;648;0602;0797;568
2021-09-22;MG;Capelinha;city;3076;36;True;38057,0;3112307,0;8082,61292;0,0117;94,59494968074205;3055 º;653;0641;0824;527
2021-09-22;MG;Capetinga;city;935;30;True;6890,0;3112406,0;13570,39187;0,0321;435,41364296081275;2545 º;675;0680;0848;533
2021-09-22;MG;Capim Branco;city;864;18;True;9826,0;3112505,0;8792,99817;0,0208;183,18746183594547;2059 º;695;0664;0837;604
2021-09-22;MG;Capinópolis;city;2426;51;True;16234,0;3112604,0;14943,94481;0,021;314,15547616114327;1217 º;723;0747;0841;601
2021-09-22;MG;Capitão Andrade;city;462;21;True;5514,0;3112653,0;8378,67247;0,0455;380,8487486398259;3607 º;624;0630;0805;478
2021-09-22;MG;Capitão Enéas;city;1327;19;True;15313,0;3112703,0;8665,83948;0,0143;124,07758114020768;3312 º;639;0573;0806;565
2021-09-22;MG;Capitólio;city;1370;40;True;8663,0;3112802,0;15814,38301;0,0292;461,73381045827085;1595 º;710;0709;0825;612
2021-09-22;MG;Caputira;city;991;19;True;9308,0;3112901,0;10646,75548;0,0192;204,12548345509236;3796 º;615;0609;0809;471
2021-09-22;MG;Caraí;city;1021;17;True;23780,0;3113008,0;4293,52397;0,0167;71,48864592094198;5081 º;558;0549;0781;405
2021-09-22;MG;Caranaíba;city;135;4;True;3166,0;3113107,0;4264,05559;0,0296;126,34238787113075;3407 º;634;0593;0807;533
2021-09-22;MG;Carandaí;city;2145;51;True;25669,0;3113206,0;8356,38319;0,0238;198,68323658888153;1995 º;697;0663;0821;622
2021-09-22;MG;Carangola;city;4267;119;True;33011,0;3113305,0;12925,99437;0,0279;360,48589863984733;2059 º;695;0699;0837;573
2021-09-22;MG;Caratinga;city;10023;256;True;92603,0;3113404,0;10823,62342;0,0255;276,4489271405894;1720 º;706;0697;0836;603
2021-09-22;MG;Carbonita;city;648;5;True;9414,0;3113503,0;6883,3652;0,0077;53,11238580837051;3333 º;638;0617;0796;529
2021-09-22;MG;Careaçu;city;651;14;True;6792,0;3113602,0;9584,80565;0,0215;206,1248527679623;2359 º;683;0666;0824;581
2021-09-22;MG;Carlos Chagas;city;2383;37;True;18674,0;3113701,0;12761,05816;0,0155;198,1364463960587;3156 º;648;0641;0826;513
2021-09-22;MG;Carmésia;city;115;1;True;2646,0;3113800,0;4346,18292;0,0087;37,79289493575208;3115 º;650;0631;0805;540
2021-09-22;MG;Carmo da Cachoeira;city;629;15;True;12182,0;3113909,0;5163,35577;0,0238;123,1324905598424;3008 º;655;0672;0801;523
2021-09-22;MG;Carmo da Mata;city;938;10;True;11511,0;3114006,0;8148,7273;0,0107;86,87342541916428;2199 º;689;0680;0840;572
2021-09-22;MG;Carmo de Minas;city;988;23;True;14947,0;3114105,0;6610,02208;0,0233;153,87703218037063;2386 º;682;0668;0845;562
2021-09-22;MG;Carmo do Cajuru;city;1407;52;True;22693,0;3114204,0;6200,14983;0,037;229,1455514916494;1595 º;710;0695;0853;605
2021-09-22;MG;Carmo do Paranaíba;city;3298;110;True;30334,0;3114303,0;10872,28852;0,0334;362,6293927605987;1756 º;705;0713;0861;571
2021-09-22;MG;Carmo do Rio Claro;city;1606;61;True;21268,0;3114402,0;7551,25071;0,038;286,81587361293964;940 º;733;0715;0850;649
2021-09-22;MG;Carmópolis de Minas;city;2347;52;True;19559,0;3114501,0;11999,59098;0,0222;265,8622628968761;1904 º;700;0694;0850;582
2021-09-22;MG;Carneirinho;city;1337;45;True;10066,0;3114550,0;13282,33658;0,0337;447,0494734750646;743 º;741;0749;0873;622
